
trmm,f32_r,f32_r,f32_r,f32_r,f32_r,L,L,N,N,6144,6144,1,6144,6144,13450.3, 21.8918, 17243.3,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_r,f64_r,f64_r,f64_r,f64_r,L,L,N,N,6144,6144,1,6144,6144,12484.9, 40.6409, 18576.7,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,N,N,6144,6144,'(1:0)',6144,6144,17700.4, 14.4046, 52412,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,N,N,6144,6144,'(1:0)',6144,6144,17029.6, 27.7174, 54476.5,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_r,f32_r,f32_r,f32_r,f32_r,L,L,N,N,6656,6656,1,6656,6656,15441.9, 23.1999, 19095.9,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_r,f64_r,f64_r,f64_r,f64_r,L,L,N,N,6656,6656,1,6656,6656,13509.1, 40.5924, 21827.9,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,N,N,6656,6656,'(1:0)',6656,6656,18207.7, 13.6777, 64780.6,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,N,N,6656,6656,'(1:0)',6656,6656,17341.5, 26.0539, 68016.4,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_r,f32_r,f32_r,f32_r,f32_r,L,L,N,N,7168,7168,1,7168,7168,14391.4, 20.0773, 25591.2,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_r,f64_r,f64_r,f64_r,f64_r,L,L,N,N,7168,7168,1,7168,7168,12940.2, 36.1055, 28461.2,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,N,N,7168,7168,'(1:0)',7168,7168,18068.9, 12.6039, 81530.8,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,N,N,7168,7168,'(1:0)',7168,7168,17300.9, 24.1363, 85150.2,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_r,f32_r,f32_r,f32_r,f32_r,L,L,N,N,7680,7680,1,7680,7680,16124.1, 20.9949, 28093.7,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_r,f64_r,f64_r,f64_r,f64_r,L,L,N,N,7680,7680,1,7680,7680,15176.8, 39.5229, 29847.2,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,N,N,7680,7680,'(1:0)',7680,7680,18289.2, 11.907, 99071.4,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,N,N,7680,7680,'(1:0)',7680,7680,17520.4, 22.813, 103419,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_r,f32_r,f32_r,f32_r,f32_r,L,L,N,N,8192,8192,1,8192,8192,15440.3, 18.848, 35605.3,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_r,f64_r,f64_r,f64_r,f64_r,L,L,N,N,8192,8192,1,8192,8192,15690.9, 38.3079, 35036.6,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f32_c,f32_c,f32_c,f32_c,f32_c,L,L,N,N,8192,8192,'(1:0)',8192,8192,18517.7, 11.3023, 118752,
function,a_type,b_type,c_type,d_type,compute_type,side,uplo,transA,diag,M,N,alpha,lda,ldb,hipblas-Gflops,hipblas-GB/s,hipblas-us,
trmm,f64_c,f64_c,f64_c,f64_c,f64_c,L,L,N,N,8192,8192,'(1:0)',8192,8192,17758.4, 21.6778, 123830,
